"name","num_library","create_date","area","is_fenxiao","type_name","school_nature_name","address","content"
"湖南应用技术学院","0","1994","2146","2","综合类","民办","湖南省常德市鼎城区善卷路2508号","湖南应用技术学院是教育部批准的全日制本科院校。学校始创于1994年，时称常德电脑技术学校；1998年成为高等教育学历文凭试点院校，更名为常德电脑专修大学；2004年升格为国家统招大专院校，更名为湖南同德职业学院；2014年升格为国家统招本科院校，更名为湖南应用技术学院。学校现有东、西两个校区，规划总面积2146.07亩。目前校园占地面积1765.28亩，建筑总面积51.48万平"
"湖南软件职业技术大学","0","2001","900","2","理工类","民办","湖南省湘潭市国家级湘潭九华经济技术开发区开源路（原宝马西路）1号","学校前身是2001年成立的湖南托普信息职业技术学院。2005年经省人民政府批准、教育部备案，成立湖南软件职业学院。2020年6月29日，经教育部批复同意，学校升格为本科层次职业学校。2021年5月14日，经教育部批复同意，学校更名为湖南软件职业技术大学。学校位于毛主席家乡湖南省湘潭市，占地面积900余亩。现设有软件与信息工程学院、现代设计学院、经济管理学院、建筑工"
"潇湘职业学院","0","1989","548","2","综合类","民办","湖南省娄底市经济技术开发区","娄底潇湘职业学院是经湖南省人民政府批准、教育部备案，列入国家统招计划的全日制普通高等职业院校，系省属民办优秀高职院校和精神文明单位。学校起源于1989年，2018年由中国企业500强之一的大汉控股集团独资举办，是一所培养高素质技术技能型专门人才的高等职业院校。学校占地面积548亩，总建筑面积18.6万平方米，现有教职员工540人，其中教授18人、副教授57人，双师"
"湖南电子科技职业学院","0","2007","1448","2","综合类","民办","湖南省长沙市望城区旺旺西路158号","湖南电子科技职业学院是经湖南省人民政府批准、教育部备案的具有独立颁发高等教育学历文凭资格的全日制普通高等院校，学校共有两个校区，北校区位于湖南省长沙市望城区旺旺西路158号，东校区位于湖南省长沙市浏阳经济技术开发区金阳大道3050号。学校笃行“立德树人、教书育人”的办学理念，秉承&quot;专家治校、名师治学&quot;的办学方式，以&quot;厚德强能、求是致远&"
"湖南外国语职业学院","0","1993","1061","2","语言类","民办","湖南省长沙市望城区丁字湾街道京阳大道","湖南外国语职业学院的前身是成立于1993年的浏阳外国语学校。1997年更名为浏阳外国语进修学院。2006年，学校升格为普通高等职业学校，并更名为湖南外国语职业学院。学校拥有长沙和浏阳两个校区，占地1000多亩，主校区坐落于望城区丁字镇，设8个二级学院，现有教职员工近千人，学生15000余人，教学设施齐备，是一所现代化、智慧化、生态化的校园。历经30周年风雨洗礼与"
"广东食品药品职业学院","0","1965","1233","2","综合类","公办","广东省广州市天河区龙洞北路321号","广东食品药品职业学院是经广东省人民政府批准、教育部备案的公办全日制普通高等职业院校，是国家优质专科高等职业院校、中国特色高水平高职学校和专业建设计划立项建设单位、第一批国家示范性职业教育集团培育单位、教育部第二批现代学徒制试点单位、广东省示范性高职院校、广东省一流高职院校立项建设单位、广东省五一劳动奖状获得单位、广东省绿色学校。学"
"广东轻工职业技术学院","0","1933","1940","2","理工类","公办","广州校区：广东省广州市海珠区新港西路152号,南海校区：广东省佛山市南海软件科技园","广东轻工职业技术学院创建于1933年，是省属唯一国家示范性高等职业院校，中国特色高水平职业学校和高水平专业群（“双高计划”）建设单位，现有全日制在校生2万余人。学校前身是“广东省立第一职业学校”，至今已有88年职业教育历史，1959-1963年和1978-1983年两段时期，曾开办本科职业教育。学校坚持以习近平新时代中国特色社会主义思想为指导，贯彻党的教育方针，立"
"广东体育职业技术学院","0","1956","262","2","体育类","公办","广东省广州市天河区黄村奥体路52号","广东体育职业技术学院创建于1956年8月，前身是广东省体育运动学校，2003年5月经广东省人民政府批准，升格为全日制高等体育职业院校，前期隶属广东省体育局，2020年6月15日正式划转广东省教育厅。建校以来，培养和涌现出了冼东妹、傅海峰、江嘉良、孙彩云、董兆致等一大批为国家作出突出贡献的体育明星。办学理念弘扬体育精神、勤学体育知识、精练体育技能。学院校训"
"湖南都市职业学院","0","2004","1262","2","综合类","民办","湖南省长沙市远大三路1970号","湖南都市职业学院是经湖南省人民政府批准，教育部备案的一所全日制普通高职院校，学校现有占地总面积841864.4平方米，教学行政用房面积177382.8平方米，教学仪器设备总值658850元；馆藏图书80.09万册，电子版图书43.56万册。学校设有航空与城轨管理学院、包装与艺术学院、建筑工程学院、汽车与机电工程学院、商学院、信息科学与工程学院、师范教育学院、医卫学院及马克思"
"广东科贸职业学院","0","1985","1100","2","综合类","公办","清远校区：广东省清远市清城区中宿路36号,天河校区：广东省广州市天河区科华街273号,白云校区：广东省广州市白云区石庆路388号","广东科贸职业学院，是省政府举办的高等职业学校，前身是被誉为“广东农业科技与管理干部摇篮”的广东省农业管理干部学院，成立于1985年。学校现有省职教城（清远）、广州白云和广州天河共三个校区。学校是农业农村部和教育部联合推介的乡村振兴人才培养优质校、国家示范性职业教育集团培育牵头单位、广东省示范性高等职业院校、广东省域高水平高等职业院校建设"
"广州科技贸易职业学院","0","1984","0","2","综合类","公办","广东省广州市番禺区南村镇市新路北段669号,花果山校区：广东省广州市越秀区童心路西胜街42号科协大院5号楼","学校简介：广州科技贸易职业学院(以下简称“学校”)地处粤港澳大湾区核心城市——广州，是广东省全日制普通高职院校。著名科学家、中国工程院院士、广州市科学技术协会名誉主席钟南山担任名誉院长。学校地理位置优越，校园环境优美，立足于服务广州市及粤港澳大湾区科技与商贸两大板块，以番禺校区（毗邻广州大学城）为中心，北进广州开发区、南拓南沙自贸区，"
"中山职业技术学院","0","2006","810","2","综合类","公办","广东省中山市东区博爱七路25号","中山职业技术学院位于我国伟大民主革命先行者孙中山先生的故乡—广东省中山市，是市政府投资兴办的全日制普通高等学校，占地810亩。始建于2004年12月，是“国家优质专科高等职业院校”“全国示范性职业教育集团（联盟）培育单位”“广东省示范性高等职业院校”“广东省一流高职院校建设单位”和“省域高水平高职院校”建设单位，入榜“全国高职院校服务贡献50强”"
"湖南九嶷职业技术学院","0","1980","300","2","综合类","公办","湖南省永州市冷水滩区永州大道2号","湖南九嶷职业技术学院是在1980年原国家学部委员、北京农业大学第一任校长、著名农林学家和教育家乐天宇教授回家乡—永州市宁远县创办的新中国第一所民办高校“九嶷山学院”的基础上发展壮大起来的。老一辈无产阶级革命家肖克、王首道、李维汉、曾三以及著名科学家钱学森、周培源等都担任过学院的董事。1985年时任团中央第一书记的胡锦涛同志给九嶷山学院团委回信"
"广州商学院","0","1999","1000","2","财经类","民办","广东省广州市黄埔区龙湖街九龙大道222号","广州商学院前身是华南师范大学增城学院，1999年招生第一批学生，2002年成为广东省第一所新机制二级学院，2004年成为全国第一批、广东省第一所独立学院。学校于2011年获得学士学位授予权；2014年成为广东省第一所由独立学院转设的普通本科高校；2020年顺利通过教育部本科教学工作合格评估，是该年广东唯一一所，也是全国四所通过评估的民办高校之一；2021年成为广东省第"
